Date,Well_ID,Field,Region,Well_Type,Production_Status,Oil_Production_BBL,Gas_Production_MCF,Water_Production_BBL,Operating_Cost_USD,Maintenance_Cost_USD,Oil_Price_USD_BBL,Gas_Price_USD_MCF,Revenue_USD,Downtime_Hours,Production_Efficiency_Pct,API_Gravity,Well_Age_Years
2025-02-28,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,282.8,788.4,176.9,5501.66,481.41,71.81,2.77,20569.8,0.0,97.5,37.1,4
2025-02-28,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,340.9,521.9,432.9,5109.81,479.68,71.81,2.77,24653.84,0.8,94.4,39.6,4
2025-02-28,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,296.5,378.7,324.2,6422.96,875.63,71.81,2.77,21419.17,1.5,92.7,38.1,8
2025-02-28,W-007,Permian North,West Texas,Horizontal Oil,Producing,685.5,1648.4,920.2,13029.69,233.84,71.81,2.77,49771.73,0.8,93.5,39.4,3
2025-02-28,W-008,Permian South,West Texas,Horizontal Oil,Producing,330.4,922.9,301.4,7244.38,305.87,71.81,2.77,24033.42,1.2,93.5,33.6,3
2025-02-28,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,245.8,774.5,287.5,5999.58,576.59,71.81,2.77,17911.37,1.5,90.5,35.6,2
2025-02-28,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,306.2,351.4,408.2,6452.27,213.31,71.81,2.77,22105.5,0.9,94.8,34.2,10
2025-02-28,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,399.5,1123.4,281.7,8493.66,872.36,71.81,2.77,29059.49,0.7,97.5,37.4,8
2025-02-28,W-012,Delaware Basin,New Mexico,Oil & Gas,Producing,274.3,585.1,361.1,5146.68,643.25,71.81,2.77,19889.26,0,100,34.5,9
2025-02-28,W-013,Permian North,West Texas,Horizontal Oil,Producing,545.8,652.0,527.3,9058.94,446.77,71.81,2.77,39408.94,0,98.3,39.5,4
2025-02-28,W-014,Permian South,West Texas,Horizontal Oil,Producing,519.8,916.6,689.1,9480.95,473.05,71.81,2.77,37631.61,2.1,88.3,40.3,4
2025-02-28,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,302.8,533.8,360.3,4582.85,326.41,71.81,2.77,21919.64,0,99.0,35.6,2
2025-02-28,W-016,Bakken Central,North Dakota,Oil & Gas,Maintenance,289.0,756.7,159.1,4817.14,6890.62,71.81,2.77,21000.97,8.1,66.4,33.0,6
2025-02-28,W-017,Bakken North,North Dakota,Horizontal Oil,Producing,236.6,344.7,146.4,4871.59,257.38,71.81,2.77,17106.9,0,98.9,34.2,11
2025-02-28,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,467.8,1388.1,495.7,8641.86,178.51,71.81,2.77,34056.74,1.0,93.3,33.1,11
2025-03-01,W-001,Permian North,West Texas,Horizontal Oil,Producing,248.2,457.1,251.3,4819.94,208.55,72.21,2.67,18069.29,1.5,92.6,33.9,5
2025-03-01,W-002,Permian South,West Texas,Horizontal Oil,Producing,564.7,1330.2,480.5,11264.84,210.89,72.21,2.67,41202.98,1.7,91.3,39.1,2
2025-03-01,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,455.7,1248.1,421.4,8197.57,428.21,72.21,2.67,33301.85,1.3,90.9,31.4,7
2025-03-01,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,271.2,682.0,214.7,4720.96,201.82,72.21,2.67,19798.61,1.6,92.1,37.1,4
2025-03-01,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,358.2,1016.4,309.6,5903.49,745.98,72.21,2.67,26192.54,0.6,97.9,39.6,4
2025-03-01,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,332.4,862.5,271.5,5226.74,485.17,72.21,2.67,24277.03,1.1,93.2,38.1,8
2025-03-01,W-007,Permian North,West Texas,Horizontal Oil,Producing,674.2,1787.4,769.6,9347.22,215.32,72.21,2.67,49254.65,0.9,96.0,39.4,3
2025-03-01,W-008,Permian South,West Texas,Horizontal Oil,Producing,365.8,655.5,292.1,7451.73,487.96,72.21,2.67,26620.72,1.0,95.3,33.6,3
2025-03-01,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,212.3,528.5,137.3,3648.64,478.99,72.21,2.67,15501.56,2.0,91.8,35.6,2
2025-03-01,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,286.3,962.0,345.3,5970.95,757.35,72.21,2.67,20980.97,1.2,94.4,34.2,10
2025-03-01,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,414.1,867.4,438.6,7010.87,625.97,72.21,2.67,30181.03,0.9,93.2,37.4,8
2025-03-01,W-012,Delaware Basin,New Mexico,Oil & Gas,Producing,247.7,652.7,326.3,5072.79,412.95,72.21,2.67,18092.7,0,99.5,34.5,9
2025-03-01,W-013,Permian North,West Texas,Horizontal Oil,Producing,544.9,1131.7,311.9,9369.28,108.82,72.21,2.67,39704.66,0.5,95.5,39.5,4
2025-03-01,W-014,Permian South,West Texas,Horizontal Oil,Producing,465.0,1481.5,613.9,8554.26,321.52,72.21,2.67,34048.87,1.7,93.8,40.3,4
2025-03-01,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,331.1,747.5,274.5,6765.39,150.21,72.21,2.67,24148.85,0.1,98.9,35.6,2
2025-03-01,W-016,Bakken Central,North Dakota,Oil & Gas,Producing,444.5,1293.3,343.5,8241.75,415.14,72.21,2.67,32511.89,0.7,97.6,33.0,6
2025-03-01,W-017,Bakken North,North Dakota,Horizontal Oil,Producing,220.7,482.2,237.7,4983.57,720.32,72.21,2.67,16087.53,0.1,98.2,34.2,11
2025-03-01,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,487.9,1229.6,425.9,7706.73,227.34,72.21,2.67,35621.96,0,96.5,33.1,11
2025-03-02,W-001,Permian North,West Texas,Horizontal Oil,Producing,246.1,826.1,294.5,4894.5,819.84,74.71,2.96,18678.74,2.0,88.8,33.9,5
2025-03-02,W-002,Permian South,West Texas,Horizontal Oil,Producing,532.4,1334.9,341.6,10213.73,710.68,74.71,2.96,40250.19,0.8,95.7,39.1,2
2025-03-02,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,481.1,884.7,533.6,9019.61,559.02,74.71,2.96,36261.0,0,97.0,31.4,7
2025-03-02,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,262.1,386.0,314.8,5149.19,565.69,74.71,2.96,19718.41,0.2,98.3,37.1,4
2025-03-02,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,345.2,1022.8,436.5,6018.13,537.26,74.71,2.96,26152.21,1.1,91.9,39.6,4
2025-03-02,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,329.5,738.5,400.7,6325.21,381.68,74.71,2.96,24880.33,0.6,96.6,38.1,8
2025-03-02,W-007,Permian North,West Texas,Horizontal Oil,Producing,631.5,792.2,563.3,9890.19,162.52,74.71,2.96,47463.9,0,99.9,39.4,3
2025-03-02,W-008,Permian South,West Texas,Horizontal Oil,Producing,348.1,647.9,253.9,7927.87,301.11,74.71,2.96,26238.2,1.2,94.5,33.6,3
2025-03-02,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,256.0,851.7,156.1,5682.29,845.45,74.71,2.96,19429.76,1.2,93.6,35.6,2
2025-03-02,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,262.3,572.7,336.8,4148.87,370.44,74.71,2.96,19800.07,2.0,89.2,34.2,10
2025-03-02,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,419.1,595.2,413.9,8578.81,630.67,74.71,2.96,31521.36,1.2,95.4,37.4,8
2025-03-02,W-012,Delaware Basin,New Mexico,Oil & Gas,Producing,246.2,668.8,286.1,4672.81,859.93,74.71,2.96,18627.96,2.5,88.7,34.5,9
2025-03-02,W-013,Permian North,West Texas,Horizontal Oil,Producing,487.2,1153.7,636.8,7421.82,128.48,74.71,2.96,36805.29,1.7,91.6,39.5,4
2025-03-02,W-014,Permian South,West Texas,Horizontal Oil,Producing,570.8,1903.2,323.7,8817.82,749.09,74.71,2.96,43319.92,0.2,97.8,40.3,4
2025-03-02,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,308.5,863.1,306.1,5456.23,656.35,74.71,2.96,23358.17,1.1,93.7,35.6,2
2025-03-02,W-016,Bakken Central,North Dakota,Oil & Gas,Producing,444.3,1492.9,375.1,6885.52,146.34,74.71,2.96,33726.34,1.4,91.5,33.0,6
2025-03-02,W-017,Bakken North,North Dakota,Horizontal Oil,Producing,202.4,570.7,255.2,4596.63,892.75,74.71,2.96,15325.85,1.5,90.1,34.2,11
2025-03-02,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,451.6,684.3,264.2,7879.3,295.4,74.71,2.96,33981.54,0.9,93.8,33.1,11
2025-03-03,W-001,Permian North,West Texas,Horizontal Oil,Producing,236.6,396.4,233.0,4895.17,385.57,70.5,2.66,16806.39,0.2,99.7,33.9,5
2025-03-03,W-002,Permian South,West Texas,Horizontal Oil,Producing,613.4,1087.8,658.2,10663.01,658.22,70.5,2.66,43596.04,0.4,96.9,39.1,2
2025-03-03,W-003,Eagle Ford,South Texas,Horizontal Oil,Maintenance,255.6,646.7,197.8,4354.19,17627.05,70.5,2.66,18223.86,20.0,53.4,31.4,7
2025-03-03,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,264.9,518.2,318.7,4943.83,658.67,70.5,2.66,18839.97,0,99.2,37.1,4
2025-03-03,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,329.0,572.2,282.0,6386.51,323.27,70.5,2.66,23374.38,1.5,92.9,39.6,4
2025-03-03,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,330.1,655.2,193.3,5309.05,444.87,70.5,2.66,23482.71,1.4,90.6,38.1,8
2025-03-03,W-007,Permian North,West Texas,Horizontal Oil,Producing,616.4,1541.0,779.4,12524.8,748.19,70.5,2.66,43948.13,0.1,98.5,39.4,3
2025-03-03,W-008,Permian South,West Texas,Horizontal Oil,Producing,341.8,1027.9,306.7,6533.23,688.33,70.5,2.66,24426.29,0.6,93.9,33.6,3
2025-03-03,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,261.2,803.2,339.7,5304.22,554.64,70.5,2.66,18674.46,0,98.6,35.6,2
2025-03-03,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,280.4,789.4,361.7,4167.85,739.67,70.5,2.66,20022.32,1.6,94.0,34.2,10
2025-03-03,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,396.9,796.7,413.7,7039.31,725.94,70.5,2.66,28232.71,0.8,96.7,37.4,8
2025-03-03,W-012,Delaware Basin,New Mexico,Oil & Gas,Producing,222.6,535.9,179.6,3877.23,470.18,70.5,2.66,15864.3,1.8,90.8,34.5,9
2025-03-03,W-013,Permian North,West Texas,Horizontal Oil,Producing,555.9,890.0,331.8,10856.61,588.26,70.5,2.66,39475.81,1.7,90.7,39.5,4
2025-03-03,W-014,Permian South,West Texas,Horizontal Oil,Producing,500.8,1433.2,386.1,9765.16,604.27,70.5,2.66,35766.17,0.6,94.3,40.3,4
2025-03-03,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,274.6,734.3,340.1,5192.84,673.89,70.5,2.66,19592.65,1.2,91.5,35.6,2
2025-03-03,W-016,Bakken Central,North Dakota,Oil & Gas,Producing,408.0,690.4,445.8,7908.44,674.66,70.5,2.66,28984.64,0.9,95.3,33.0,6
2025-03-03,W-017,Bakken North,North Dakota,Horizontal Oil,Producing,211.9,348.6,171.8,4474.53,432.78,70.5,2.66,15049.2,1.6,92.6,34.2,11
2025-03-03,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,447.3,827.9,528.0,7527.84,621.58,70.5,2.66,31797.57,1.2,93.4,33.1,11
2025-03-04,W-001,Permian North,West Texas,Horizontal Oil,Producing,245.6,284.5,254.7,5270.95,724.7,74.06,2.77,18281.65,2.6,87.9,33.9,5
2025-03-04,W-002,Permian South,West Texas,Horizontal Oil,Producing,548.4,874.2,666.0,8396.83,404.87,74.06,2.77,40902.65,1.3,95.5,39.1,2
2025-03-04,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,383.4,865.7,387.1,7334.94,686.44,74.06,2.77,28682.85,2.5,89.8,31.4,7
2025-03-04,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,239.2,522.9,231.9,4319.48,768.81,74.06,2.77,17888.33,1.7,90.6,37.1,4
2025-03-04,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,358.5,770.1,411.7,5517.56,686.24,74.06,2.77,26805.35,0.9,96.6,39.6,4
2025-03-04,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,292.4,661.7,374.8,6002.51,459.17,74.06,2.77,21875.78,2.2,89.1,38.1,8
2025-03-04,W-007,Permian North,West Texas,Horizontal Oil,Producing,649.9,1875.5,569.4,11042.3,308.22,74.06,2.77,48756.86,1.0,93.4,39.4,3
2025-03-04,W-008,Permian South,West Texas,Horizontal Oil,Producing,329.2,680.9,440.0,6542.71,718.12,74.06,2.77,24606.24,0.4,98.8,33.6,3
2025-03-04,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,231.2,549.3,299.2,4782.71,127.26,74.06,2.77,17308.02,1.2,93.2,35.6,2
2025-03-04,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,321.4,451.4,399.7,7077.88,383.49,74.06,2.77,23955.18,0.8,94.7,34.2,10
2025-03-04,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,438.0,1386.8,448.1,8660.37,136.19,74.06,2.77,32898.82,0.7,96.8,37.4,8
2025-03-04,W-012,Delaware Basin,New Mexico,Oil & Gas,Producing,250.8,511.7,228.2,5267.92,481.68,74.06,2.77,18742.99,0.4,95.1,34.5,9
2025-03-04,W-013,Permian North,West Texas,Horizontal Oil,Producing,582.2,752.6,737.3,10220.3,619.52,74.06,2.77,43366.52,1.0,93.8,39.5,4
2025-03-04,W-014,Permian South,West Texas,Horizontal Oil,Producing,544.5,1335.3,711.0,8133.32,372.89,74.06,2.77,40767.35,0,98.8,40.3,4
2025-03-04,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,310.0,571.1,249.5,5102.35,751.19,74.06,2.77,23148.32,0,99.7,35.6,2
2025-03-04,W-016,Bakken Central,North Dakota,Oil & Gas,Producing,418.7,960.5,422.9,7243.66,327.83,74.06,2.77,31327.98,0.1,96.2,33.0,6
2025-03-04,W-017,Bakken North,North Dakota,Horizontal Oil,Producing,218.5,701.6,293.0,5180.85,633.15,74.06,2.77,16416.02,0,96.7,34.2,11
2025-03-04,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,499.7,1417.3,285.8,10591.37,531.86,74.06,2.77,37480.42,1.4,94.2,33.1,11
2025-03-05,W-001,Permian North,West Texas,Horizontal Oil,Maintenance,206.5,498.4,234.5,4557.4,7071.59,75.36,2.84,15729.98,6.1,72.0,33.9,5
2025-03-05,W-002,Permian South,West Texas,Horizontal Oil,Producing,557.1,949.9,691.7,11823.48,193.17,75.36,2.84,42306.51,1.3,92.5,39.1,2
2025-03-05,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,469.9,1302.9,381.4,8517.26,604.5,75.36,2.84,35852.98,0.1,98.2,31.4,7
2025-03-05,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,291.7,611.6,378.0,5752.69,773.14,75.36,2.84,22188.82,0.6,96.8,37.1,4
2025-03-05,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,349.9,895.5,194.7,5583.62,854.53,75.36,2.84,26671.28,0.1,99.0,39.6,4
2025-03-05,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,319.3,558.7,226.3,7232.82,785.73,75.36,2.84,24249.76,1.7,92.7,38.1,8
2025-03-05,W-007,Permian North,West Texas,Horizontal Oil,Maintenance,587.2,927.6,406.6,9576.23,8394.5,75.36,2.84,44566.18,3.3,85.3,39.4,3
2025-03-05,W-008,Permian South,West Texas,Horizontal Oil,Producing,329.8,861.0,228.9,5589.16,333.69,75.36,2.84,25143.7,2.0,90.2,33.6,3
2025-03-05,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,250.8,331.6,160.5,5983.97,329.82,75.36,2.84,19016.21,0.2,100,35.6,2
2025-03-05,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,298.4,407.7,275.1,4828.44,657.57,75.36,2.84,22625.75,1.3,94.1,34.2,10
2025-03-05,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,421.9,863.8,311.3,7077.43,811.85,75.36,2.84,32086.17,0,99.9,37.4,8
2025-03-05,W-012,Delaware Basin,New Mexico,Oil & Gas,Maintenance,135.8,248.6,117.2,2997.44,16641.72,75.36,2.84,10318.45,17.4,53.5,34.5,9
2025-03-05,W-013,Permian North,West Texas,Horizontal Oil,Producing,529.5,1579.2,421.9,8992.77,233.23,75.36,2.84,40437.96,0.9,93.4,39.5,4
2025-03-05,W-014,Permian South,West Texas,Horizontal Oil,Producing,488.5,1217.0,276.4,9771.78,172.2,75.36,2.84,37225.39,1.8,92.1,40.3,4
2025-03-05,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,322.9,765.8,346.8,6205.92,258.75,75.36,2.84,24595.43,0.4,95.2,35.6,2
2025-03-05,W-016,Bakken Central,North Dakota,Oil & Gas,Producing,442.0,1412.1,360.3,7208.55,852.01,75.36,2.84,33791.36,1.2,91.4,33.0,6
2025-03-05,W-017,Bakken North,North Dakota,Horizontal Oil,Maintenance,116.3,234.3,109.1,2379.97,6065.08,75.36,2.84,8841.85,20.8,54.9,34.2,11
2025-03-05,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,474.3,656.6,558.4,8580.85,692.42,75.36,2.84,35967.52,0.4,95.7,33.1,11
2025-03-06,W-001,Permian North,West Texas,Horizontal Oil,Producing,227.3,684.2,235.0,4284.54,734.1,72.89,2.88,16805.86,0.9,93.3,33.9,5
2025-03-06,W-002,Permian South,West Texas,Horizontal Oil,Producing,577.0,1064.4,553.9,8287.09,262.13,72.89,2.88,42428.18,0,97.3,39.1,2
2025-03-06,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,416.5,1384.5,416.0,8207.13,526.56,72.89,2.88,30838.84,0.1,96.8,31.4,7
2025-03-06,W-004,Bakken Central,North Dakota,Horizontal Oil,Maintenance,150.7,294.9,148.8,2665.91,17615.45,72.89,2.88,11085.17,11.9,53.9,37.1,4
2025-03-06,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,359.3,860.6,382.4,6569.67,880.65,72.89,2.88,26486.4,0.9,92.9,39.6,4
2025-03-06,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,298.0,424.6,310.9,5885.9,553.31,72.89,2.88,21866.69,1.4,91.5,38.1,8
2025-03-06,W-007,Permian North,West Texas,Horizontal Oil,Producing,643.2,1168.3,527.6,9442.57,552.25,72.89,2.88,47285.27,0.1,97.6,39.4,3
2025-03-06,W-008,Permian South,West Texas,Horizontal Oil,Maintenance,207.1,606.4,204.3,4219.49,7488.49,72.89,2.88,15307.05,15.8,54.7,33.6,3
2025-03-06,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,212.2,284.6,235.4,4574.95,229.67,72.89,2.88,15562.54,2.4,89.8,35.6,2
2025-03-06,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,303.8,1013.4,176.6,5150.47,742.52,72.89,2.88,22496.19,0,98.4,34.2,10
2025-03-06,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,408.2,857.8,320.6,8610.2,517.98,72.89,2.88,30047.01,0.0,99.1,37.4,8
2025-03-06,W-012,Delaware Basin,New Mexico,Oil & Gas,Producing,257.5,367.1,249.4,4719.56,671.58,72.89,2.88,18896.96,0.6,96.1,34.5,9
2025-03-06,W-013,Permian North,West Texas,Horizontal Oil,Producing,607.1,1673.4,747.9,9106.34,763.53,72.89,2.88,44830.42,0,96.0,39.5,4
2025-03-06,W-014,Permian South,West Texas,Horizontal Oil,Producing,486.1,609.6,647.2,7882.48,655.24,72.89,2.88,35639.41,1.2,93.8,40.3,4
2025-03-06,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,276.1,526.2,275.3,5183.34,842.3,72.89,2.88,20302.93,1.6,90.9,35.6,2
2025-03-06,W-016,Bakken Central,North Dakota,Oil & Gas,Producing,449.0,1097.4,356.8,8052.05,303.8,72.89,2.88,33105.39,1.1,94.2,33.0,6
2025-03-06,W-017,Bakken North,North Dakota,Horizontal Oil,Producing,224.1,390.7,170.4,4264.52,569.85,72.89,2.88,16466.26,1.2,94.8,34.2,11
2025-03-06,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,503.5,1239.7,388.6,10279.12,634.8,72.89,2.88,37130.2,1.0,94.3,33.1,11
2025-03-07,W-001,Permian North,West Texas,Horizontal Oil,Producing,221.9,328.2,277.3,4600.34,141.75,74.1,3.07,16563.77,2.0,90.3,33.9,5
2025-03-07,W-002,Permian South,West Texas,Horizontal Oil,Producing,572.4,1060.2,543.9,8844.08,401.85,74.1,3.07,42800.04,1.6,91.4,39.1,2
2025-03-07,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,444.5,1392.1,544.0,10036.81,766.88,74.1,3.07,33451.96,0.4,97.9,31.4,7
2025-03-07,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,262.1,583.7,309.6,5324.41,448.33,74.1,3.07,19633.58,1.7,90.8,37.1,4
2025-03-07,W-005,Bakken North,North Dakota,Horizontal Oil,Maintenance,232.6,614.3,263.5,4297.6,17967.45,74.1,3.07,17460.56,9.3,61.7,39.6,4
2025-03-07,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,285.4,604.1,277.1,4458.84,175.29,74.1,3.07,21368.56,1.4,92.1,38.1,8
2025-03-07,W-007,Permian North,West Texas,Horizontal Oil,Producing,663.1,1654.7,382.5,10361.01,135.13,74.1,3.07,49740.9,2.0,91.2,39.4,3
2025-03-07,W-008,Permian South,West Texas,Horizontal Oil,Producing,381.0,1175.4,492.2,8385.22,492.24,74.1,3.07,28661.9,0,98.4,33.6,3
2025-03-07,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,264.9,783.3,153.8,4952.45,222.55,74.1,3.07,19914.89,0,99.7,35.6,2
2025-03-07,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,306.4,376.6,324.8,4463.3,535.27,74.1,3.07,22842.86,1.4,95.0,34.2,10
2025-03-07,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,406.1,462.3,495.4,8031.19,667.45,74.1,3.07,30262.13,1.4,94.7,37.4,8
2025-03-07,W-012,Delaware Basin,New Mexico,Oil & Gas,Producing,257.4,521.8,314.1,4901.54,760.04,74.1,3.07,19264.09,1.7,91.5,34.5,9
2025-03-07,W-013,Permian North,West Texas,Horizontal Oil,Producing,514.9,1091.5,396.7,8055.31,238.37,74.1,3.07,38553.26,0.5,97.7,39.5,4
2025-03-07,W-014,Permian South,West Texas,Horizontal Oil,Producing,499.6,941.8,501.8,9647.62,470.4,74.1,3.07,37362.54,1.4,90.9,40.3,4
2025-03-07,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,315.8,482.2,323.0,7390.58,730.99,74.1,3.07,23576.62,0.8,93.9,35.6,2
2025-03-07,W-016,Bakken Central,North Dakota,Oil & Gas,Producing,390.2,1180.6,415.1,7539.24,704.67,74.1,3.07,29346.74,1.9,89.0,33.0,6
2025-03-07,W-017,Bakken North,North Dakota,Horizontal Oil,Maintenance,118.0,167.9,94.7,2339.35,16195.31,74.1,3.07,8804.12,16.1,53.3,34.2,11
2025-03-07,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,489.0,835.4,460.6,8815.04,613.46,74.1,3.07,36539.21,1.4,92.5,33.1,11
2025-03-08,W-001,Permian North,West Texas,Horizontal Oil,Maintenance,139.0,324.9,99.9,3169.97,15069.08,70.44,2.74,9898.46,18.7,55.0,33.9,5
2025-03-08,W-002,Permian South,West Texas,Horizontal Oil,Producing,617.2,1806.4,384.3,11654.39,474.15,70.44,2.74,44072.13,0.5,94.2,39.1,2
2025-03-08,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,462.1,706.4,305.8,8719.44,402.33,70.44,2.74,32783.91,0,98.9,31.4,7
2025-03-08,W-004,Bakken Central,North Dakota,Horizontal Oil,Maintenance,157.0,486.6,87.3,3147.03,12542.16,70.44,2.74,11220.24,16.0,53.1,37.1,4
2025-03-08,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,354.1,407.2,424.0,6525.84,447.97,70.44,2.74,25078.17,0.5,96.0,39.6,4
2025-03-08,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,295.7,579.2,242.6,5798.99,876.61,70.44,2.74,21024.05,1.6,93.7,38.1,8
2025-03-08,W-007,Permian North,West Texas,Horizontal Oil,Producing,621.5,1790.2,816.2,9792.11,509.76,70.44,2.74,44372.79,1.6,93.9,39.4,3
2025-03-08,W-008,Permian South,West Texas,Horizontal Oil,Producing,386.6,1263.8,274.0,8553.47,203.91,70.44,2.74,27653.16,0.2,96.9,33.6,3
2025-03-08,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,249.0,733.0,228.4,4062.59,217.99,70.44,2.74,17785.34,1.5,94.1,35.6,2
2025-03-08,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,277.0,455.2,197.4,4284.97,647.77,70.44,2.74,19663.79,0.7,97.3,34.2,10
2025-03-08,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,419.3,1123.7,465.1,8782.35,765.08,70.44,2.74,29910.49,0.1,99.1,37.4,8
2025-03-08,W-012,Delaware Basin,New Mexico,Oil & Gas,Producing,230.9,322.3,268.0,4406.4,818.42,70.44,2.74,16374.33,0.9,96.3,34.5,9
2025-03-08,W-013,Permian North,West Texas,Horizontal Oil,Producing,522.7,1162.0,597.1,9094.31,586.82,70.44,2.74,37202.79,0.1,99.4,39.5,4
2025-03-08,W-014,Permian South,West Texas,Horizontal Oil,Producing,503.2,1506.4,522.6,10231.42,616.46,70.44,2.74,35946.06,1.2,91.9,40.3,4
2025-03-08,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,293.1,763.4,261.0,5301.87,757.02,70.44,2.74,20899.98,1.0,92.2,35.6,2
2025-03-08,W-016,Bakken Central,North Dakota,Oil & Gas,Producing,408.0,602.3,447.1,7964.64,166.11,70.44,2.74,28941.28,1.6,92.8,33.0,6
2025-03-08,W-017,Bakken North,North Dakota,Horizontal Oil,Producing,193.4,354.7,195.3,3846.83,488.91,70.44,2.74,13742.85,1.7,93.7,34.2,11
2025-03-08,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,525.8,944.8,398.0,9848.43,741.93,70.44,2.74,37352.35,0,98.3,33.1,11
2025-03-09,W-001,Permian North,West Texas,Horizontal Oil,Producing,269.3,903.7,262.7,5160.71,220.31,71.48,3.03,19578.46,0.1,97.3,33.9,5
2025-03-09,W-002,Permian South,West Texas,Horizontal Oil,Producing,591.0,918.7,709.3,11221.17,138.83,71.48,3.03,42575.78,0.6,95.0,39.1,2
2025-03-09,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,480.0,1285.8,360.9,8186.66,755.34,71.48,3.03,34778.8,0.0,98.7,31.4,7
2025-03-09,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,263.5,300.4,213.3,5308.67,385.8,71.48,3.03,18942.24,0.8,93.0,37.1,4
2025-03-09,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,343.9,953.2,363.3,6015.35,877.48,71.48,3.03,24930.47,0.8,96.1,39.6,4
